"","x"
"11787",-1686.75428449325
"11788",-1686.75428449325
"11789",-1689.21669005564
"11790",-1689.21669005564
"11791",-1688.51448996645
"11792",-1688.51448996645
"11793",-1689.91853934314
"11794",-1689.91853934314
"11795",-1689.91853934314
"11796",-1689.91853934314
"11797",-1689.91853934314
"11798",-1689.91853934314
"11799",-1689.91853934314
"11800",-1689.91853934314
"11801",-1686.48604947082
"11802",-1686.48989947179
"11803",-1686.24562746905
"11804",-1686.24562746905
"11805",-1686.24562746905
"11806",-1686.24562746905
"11807",-1686.24562746905
"11808",-1686.24562746905
"11809",-1686.45880253254
"11810",-1686.87961667755
"11811",-1685.96306687351
"11812",-1685.96306687351
"11813",-1685.96306687351
"11814",-1686.0762225984
"11815",-1686.0762225984
"11816",-1686.0762225984
"11817",-1686.0762225984
"11818",-1686.0762225984
"11819",-1686.0762225984
"11820",-1686.0762225984
"11821",-1686.0762225984
"11822",-1686.0762225984
"11823",-1686.0762225984
"11824",-1685.96448284333
"11825",-1685.96448284333
"11826",-1685.96448284333
"11827",-1685.96448284333
"11828",-1685.96448284333
"11829",-1686.03134884452
"11830",-1686.03134884452
"11831",-1686.03134884452
"11832",-1686.03134884452
"11833",-1686.03134884452
"11834",-1686.03134884452
"11835",-1686.03134884452
"11836",-1686.03134884452
"11837",-1685.92280798295
"11838",-1685.9109493312
"11839",-1685.9109493312
"11840",-1686.21919927819
"11841",-1686.21919927819
"11842",-1686.21919927819
"11843",-1686.21919927819
"11844",-1686.21919927819
"11845",-1686.0762594117
"11846",-1686.33996065796
"11847",-1686.33996065796
"11848",-1686.33996065796
"11849",-1687.36219467363
"11850",-1687.36219467363
"11851",-1686.3073431825
"11852",-1686.3073431825
"11853",-1686.3073431825
"11854",-1686.50429216763
"11855",-1686.50429216763
"11856",-1686.50429216763
"11857",-1686.47132299313
"11858",-1686.47132299313
"11859",-1686.47132299313
"11860",-1686.47132299313
"11861",-1686.47132299313
"11862",-1686.47132299313
"11863",-1686.47132299313
"11864",-1686.47132299313
"11865",-1686.47132299313
"11866",-1686.47132299313
"11867",-1686.46759555732
"11868",-1686.48699351991
"11869",-1687.82266518432
"11870",-1686.2146113129
"11871",-1686.2146113129
"11872",-1686.02891016349
"11873",-1686.02891016349
"11874",-1686.02891016349
"11875",-1686.02891016349
"11876",-1686.02891016349
"11877",-1686.04073663698
"11878",-1686.04073663698
"11879",-1686.04073663698
"11880",-1686.04073663698
"11881",-1686.04073663698
"11882",-1686.56339437396
"11883",-1686.14124537595
"11884",-1687.59785205224
"11885",-1685.85982090535
"11886",-1685.85982090535
"11887",-1685.85982090535
"11888",-1685.85982090535
"11889",-1685.85982090535
"11890",-1685.85982090535
"11891",-1685.85982090535
"11892",-1686.26380752244
"11893",-1686.26380752244
"11894",-1686.26380752244
"11895",-1687.82229180815
"11896",-1687.82229180815
"11897",-1687.82229180815
"11898",-1687.82229180815
"11899",-1686.11291236369
"11900",-1686.04811761503
"11901",-1686.04811761503
"11902",-1686.04811761503
"11903",-1686.04811761503
"11904",-1686.04811761503
"11905",-1686.04811761503
"11906",-1686.04811761503
"11907",-1686.11297944933
"11908",-1686.11297944933
"11909",-1686.11297944933
"11910",-1686.11297944933
"11911",-1686.11297944933
"11912",-1686.11297944933
"11913",-1686.11297944933
"11914",-1686.11297944933
"11915",-1686.11297944933
"11916",-1686.11297944933
"11917",-1686.11297944933
"11918",-1686.11297944933
"11919",-1686.11297944933
"11920",-1686.11297944933
"11921",-1686.11297944933
"11922",-1686.11297944933
"11923",-1686.11297944933
"11924",-1686.41371771771
"11925",-1686.33608463405
"11926",-1686.33608463405
"11927",-1686.33608463405
"11928",-1686.11568510837
"11929",-1686.43567700064
"11930",-1686.44722864251
"11931",-1686.44722864251
"11932",-1686.44722864251
"11933",-1686.4935219185
"11934",-1686.2904546501
"11935",-1685.97601354967
"11936",-1685.97601354967
"11937",-1686.03952147171
"11938",-1686.03952147171
"11939",-1685.9398240196
"11940",-1685.9398240196
"11941",-1685.9398240196
"11942",-1685.9398240196
"11943",-1685.9398240196
"11944",-1685.9398240196
"11945",-1685.94135035517
"11946",-1686.56339437396
"11947",-1686.56339437396
"11948",-1686.56339437396
"11949",-1686.56339437396
"11950",-1686.56339437396
"11951",-1686.56339437396
"11952",-1686.56339437396
"11953",-1686.56339437396
"11954",-1686.56339437396
"11955",-1686.56339437396
"11956",-1686.56339437396
"11957",-1687.80089515172
"11958",-1687.80089515172
"11959",-1686.34739261398
"11960",-1686.34739261398
"11961",-1686.38381837509
"11962",-1686.38381837509
"11963",-1686.10064393776
"11964",-1686.10064393776
"11965",-1686.10064393776
"11966",-1685.93606861784
"11967",-1686.21591375774
"11968",-1686.21591375774
"11969",-1686.21591375774
"11970",-1686.21591375774
"11971",-1686.31800129345
"11972",-1686.31800129345
"11973",-1686.31800129345
"11974",-1686.31800129345
"11975",-1686.31800129345
"11976",-1686.16893105551
"11977",-1686.16893105551
"11978",-1686.16893105551
"11979",-1686.16893105551
"11980",-1687.09354244614
"11981",-1687.08231804516
"11982",-1687.08231804516
"11983",-1687.08231804516
"11984",-1687.08231804516
"11985",-1687.08231804516
"11986",-1687.80775620491
"11987",-1687.80775620491
"11988",-1687.80775620491
"11989",-1686.38357724945
"11990",-1686.38357724945
"11991",-1685.8848039368
"11992",-1685.8848039368
"11993",-1685.8848039368
"11994",-1685.96979056651
"11995",-1685.96979056651
"11996",-1685.96979056651
"11997",-1687.283112107
"11998",-1686.50474623791
"11999",-1686.50474623791
"12000",-1686.50474623791
"12001",-1686.30088118728
"12002",-1686.30088118728
"12003",-1686.21601796074
"12004",-1686.21601796074
"12005",-1685.97190440945
"12006",-1686.11568510837
"12007",-1686.11568510837
"12008",-1686.26799656324
"12009",-1686.04836160327
"12010",-1686.04836160327
"12011",-1686.04836160327
"12012",-1686.59870328445
"12013",-1686.03843407767
"12014",-1686.03843407767
"12015",-1686.03843407767
"12016",-1686.03843407767
"12017",-1686.03843407767
"12018",-1686.4935219185
"12019",-1686.4935219185
"12020",-1686.4935219185
"12021",-1686.4935219185
"12022",-1686.0922375639
"12023",-1686.0922375639
"12024",-1686.26751936229
"12025",-1686.26751936229
"12026",-1686.15944437736
"12027",-1686.15944437736
"12028",-1685.98351417836
"12029",-1685.98351417836
"12030",-1686.23554035734
"12031",-1686.23554035734
"12032",-1686.23554035734
"12033",-1686.23554035734
"12034",-1686.23554035734
"12035",-1686.23554035734
"12036",-1686.23554035734
"12037",-1686.23554035734
"12038",-1686.15962650086
"12039",-1686.15962650086
"12040",-1687.89788629959
"12041",-1687.89788629959
"12042",-1687.89788629959
"12043",-1686.66234858152
"12044",-1687.62200337301
"12045",-1686.6567009434
"12046",-1686.6567009434
"12047",-1686.6567009434
"12048",-1687.28538364495
"12049",-1687.28538364495
"12050",-1686.33654672108
"12051",-1686.11919153088
"12052",-1686.11919153088
"12053",-1686.11919153088
"12054",-1686.11919153088
"12055",-1686.11919153088
"12056",-1686.11919153088
"12057",-1685.84907608588
"12058",-1685.84907608588
"12059",-1685.84907608588
"12060",-1685.84907608588
"12061",-1685.84907608588
"12062",-1685.84907608588
"12063",-1685.84907608588
"12064",-1686.16942053746
"12065",-1686.16942053746
"12066",-1686.16942053746
"12067",-1686.35135763056
"12068",-1686.88477328377
"12069",-1686.88477328377
"12070",-1686.88477328377
"12071",-1686.88477328377
"12072",-1686.88477328377
"12073",-1686.20878187018
"12074",-1686.20878187018
"12075",-1686.16367743987
"12076",-1686.16367743987
"12077",-1685.93622950176
"12078",-1685.93622950176
"12079",-1685.93622950176
"12080",-1689.26804136364
"12081",-1689.26804136364
"12082",-1689.26804136364
"12083",-1686.13752024653
"12084",-1686.13752024653
"12085",-1686.13752024653
"12086",-1686.13752024653
"12087",-1686.13752024653
"12088",-1687.33176295461
"12089",-1687.33176295461
"12090",-1686.26383495443
"12091",-1686.26383495443
"12092",-1686.34481058801
"12093",-1686.34481058801
"12094",-1686.34481058801
"12095",-1686.34481058801
"12096",-1685.96746339331
"12097",-1685.96979056651
"12098",-1685.96979056651
"12099",-1685.96979056651
"12100",-1685.96979056651
"12101",-1686.86278866017
"12102",-1686.86278866017
"12103",-1686.86278866017
"12104",-1686.34043648695
"12105",-1686.34043648695
"12106",-1686.34043648695
"12107",-1686.34043648695
"12108",-1686.34043648695
"12109",-1686.34043648695
"12110",-1686.34043648695
"12111",-1686.34043648695
"12112",-1686.34043648695
"12113",-1686.34043648695
"12114",-1686.34043648695
"12115",-1686.34043648695
"12116",-1686.34043648695
"12117",-1686.34043648695
"12118",-1686.34043648695
"12119",-1686.34043648695
"12120",-1686.46507667165
"12121",-1686.59870328445
"12122",-1686.59870328445
"12123",-1686.87961667755
"12124",-1686.87961667755
"12125",-1686.87961667755
"12126",-1686.14124537595
"12127",-1686.14124537595
"12128",-1686.66684807326
"12129",-1686.66684807326
"12130",-1686.18000866308
"12131",-1686.35504705168
"12132",-1685.98066414355
"12133",-1685.98066414355
"12134",-1685.92117698459
"12135",-1685.92117698459
"12136",-1685.92117698459
"12137",-1685.9444697708
"12138",-1686.21187337919
"12139",-1686.21187337919
"12140",-1686.21187337919
"12141",-1685.99585867078
"12142",-1685.99585867078
"12143",-1686.37130758504
"12144",-1685.96315874361
"12145",-1685.96315874361
"12146",-1685.85702352453
"12147",-1686.30208777218
"12148",-1686.15661037606
"12149",-1686.30042777704
"12150",-1686.30042777704
"12151",-1686.30042777704
"12152",-1688.53514865856
"12153",-1688.53514865856
"12154",-1688.53514865856
"12155",-1685.87723243285
"12156",-1685.87723243285
"12157",-1685.87723243285
"12158",-1687.83058446421
"12159",-1687.83058446421
"12160",-1687.83058446421
"12161",-1687.83058446421
"12162",-1687.83058446421
"12163",-1686.00428822723
"12164",-1685.76792845913
"12165",-1685.78093986262
"12166",-1685.97046963993
"12167",-1685.81675994703
"12168",-1686.11919153088
"12169",-1686.50429216763
"12170",-1685.97012438544
"12171",-1686.0762225984
"12172",-1686.07482479792
"12173",-1686.07482479792
"12174",-1688.41137359387
"12175",-1685.84709766013
"12176",-1685.84709766013
"12177",-1686.16005005407
"12178",-1686.16005005407
"12179",-1686.16005005407
"12180",-1686.19053025185
"12181",-1686.19053025185
"12182",-1685.96928791366
"12183",-1687.33949279876
"12184",-1687.62200337301
"12185",-1686.29057060014
"12186",-1686.29057060014
"12187",-1686.29057060014
"12188",-1686.29057060014
"12189",-1686.29057060014
"12190",-1686.29057060014
"12191",-1685.85982090535
"12192",-1686.16991464702
"12193",-1687.41637527373
"12194",-1687.41637527373
"12195",-1687.41637527373
"12196",-1686.03125407474
"12197",-1686.03125407474
"12198",-1686.03125407474
"12199",-1685.76792845913
"12200",-1685.76792845913
"12201",-1685.76792845913
"12202",-1686.96073586373
"12203",-1686.96073586373
"12204",-1686.96073586373
"12205",-1686.96073586373
"12206",-1687.34357570839
"12207",-1687.34357570839
"12208",-1687.34357570839
"12209",-1686.1886422649
"12210",-1686.1886422649
"12211",-1685.94371544666
"12212",-1686.00997760291
"12213",-1686.00997760291
"12214",-1686.00997760291
"12215",-1686.00997760291
"12216",-1685.92930547883
"12217",-1685.92930547883
"12218",-1685.92930547883
"12219",-1686.16367743987
"12220",-1686.16367743987
"12221",-1686.03260242496
"12222",-1686.03260242496
"12223",-1686.03260242496
"12224",-1686.03260242496
"12225",-1685.83459041495
"12226",-1687.29425826859
"12227",-1686.21951032983
"12228",-1686.21951032983
"12229",-1686.21951032983
"12230",-1686.33771235451
"12231",-1686.33771235451
"12232",-1686.33771235451
"12233",-1686.33771235451
"12234",-1686.26751936229
"12235",-1686.26751936229
"12236",-1686.26751936229
"12237",-1686.26751936229
"12238",-1685.92934690492
"12239",-1685.92934690492
"12240",-1685.92934690492
"12241",-1686.01915357056
"12242",-1686.01915357056
"12243",-1686.01915357056
"12244",-1686.34618360403
"12245",-1686.01430293599
"12246",-1686.01430293599
"12247",-1685.97862793189
"12248",-1685.97862793189
"12249",-1685.90696418002
"12250",-1685.90696418002
"12251",-1685.90696418002
"12252",-1685.90696418002
"12253",-1685.90696418002
"12254",-1685.90696418002
"12255",-1685.90696418002
"12256",-1687.75483792879
"12257",-1686.53986837503
"12258",-1687.48503395813
"12259",-1685.98945981586
"12260",-1685.98945981586
"12261",-1685.98945981586
"12262",-1685.84907608588
"12263",-1685.84907608588
"12264",-1685.84907608588
"12265",-1686.21187337919
"12266",-1685.91552417748
"12267",-1685.91552417748
"12268",-1685.91552417748
"12269",-1685.91552417748
"12270",-1685.91552417748
"12271",-1685.91552417748
"12272",-1685.91552417748
"12273",-1685.91552417748
"12274",-1686.28034900567
"12275",-1687.61486762168
"12276",-1687.61486762168
"12277",-1687.61486762168
"12278",-1687.61486762168
"12279",-1687.61486762168
"12280",-1686.18000866308
"12281",-1686.18000866308
"12282",-1686.18000866308
"12283",-1686.18000866308
"12284",-1686.18000866308
"12285",-1686.18000866308
"12286",-1685.93606861784
"12287",-1685.93606861784
"12288",-1685.93606861784
"12289",-1685.93606861784
"12290",-1685.93606861784
"12291",-1685.93606861784
"12292",-1685.93606861784
"12293",-1686.03843407767
"12294",-1686.03843407767
"12295",-1686.03843407767
"12296",-1686.05226025357
"12297",-1686.05226025357
"12298",-1686.2026170734
"12299",-1686.2026170734
"12300",-1687.0733678
"12301",-1687.0733678
"12302",-1687.0733678
"12303",-1687.0733678
"12304",-1686.26751936229
"12305",-1686.26751936229
"12306",-1685.9109493312
"12307",-1686.16023963071
"12308",-1686.16023963071
"12309",-1686.16023963071
"12310",-1686.16023963071
"12311",-1686.16023963071
"12312",-1686.16023963071
"12313",-1686.16023963071
"12314",-1686.16023963071
"12315",-1687.20911551606
"12316",-1686.42438354876
"12317",-1686.42438354876
"12318",-1686.42438354876
"12319",-1686.08485973026
"12320",-1686.08485973026
"12321",-1686.08485973026
"12322",-1686.34739261398
"12323",-1686.0762225984
"12324",-1686.87496201226
"12325",-1687.90007434017
"12326",-1687.28069296729
"12327",-1685.87057538794
"12328",-1685.87057538794
"12329",-1685.87057538794
"12330",-1685.87057538794
"12331",-1685.87057538794
"12332",-1686.34618360403
"12333",-1686.01430293599
"12334",-1686.01430293599
"12335",-1686.01430293599
"12336",-1686.01430293599
"12337",-1686.01430293599
"12338",-1686.01430293599
"12339",-1686.21187337919
"12340",-1686.26751936229
"12341",-1686.26751936229
"12342",-1686.26751936229
"12343",-1686.20573525055
"12344",-1686.21187337919
"12345",-1686.21187337919
"12346",-1686.21187337919
"12347",-1686.21187337919
"12348",-1686.21187337919
"12349",-1686.21187337919
"12350",-1686.21187337919
"12351",-1686.21187337919
"12352",-1686.84508857393
"12353",-1686.84508857393
"12354",-1686.09863635949
"12355",-1686.09863635949
"12356",-1686.09863635949
"12357",-1686.09863635949
"12358",-1686.09863635949
"12359",-1686.09863635949
"12360",-1686.09863635949
"12361",-1686.09863635949
"12362",-1686.09863635949
"12363",-1686.09863635949
"12364",-1685.88363630103
"12365",-1685.88363630103
"12366",-1685.88363630103
"12367",-1685.88363630103
"12368",-1685.88363630103
"12369",-1685.88363630103
"12370",-1685.88363630103
"12371",-1685.88363630103
"12372",-1686.05304809086
"12373",-1686.05304809086
"12374",-1686.05304809086
"12375",-1686.05304809086
"12376",-1686.05304809086
"12377",-1686.05304809086
"12378",-1686.05304809086
"12379",-1686.05304809086
"12380",-1686.08076990145
"12381",-1686.08076990145
"12382",-1686.08076990145
"12383",-1686.08076990145
"12384",-1686.15944437736
"12385",-1686.15944437736
"12386",-1686.15944437736
"12387",-1686.34618360403
"12388",-1686.34618360403
"12389",-1686.34618360403
"12390",-1686.34618360403
"12391",-1686.66477415095
"12392",-1686.66477415095
"12393",-1686.66477415095
"12394",-1685.96979056651
"12395",-1685.96979056651
"12396",-1685.96979056651
"12397",-1685.96979056651
"12398",-1686.03260242496
"12399",-1685.9978299697
"12400",-1685.9978299697
"12401",-1686.48680567863
"12402",-1686.48680567863
"12403",-1686.48680567863
"12404",-1686.48680567863
"12405",-1686.46511739321
"12406",-1686.0922375639
"12407",-1686.04811761503
"12408",-1686.04811761503
"12409",-1686.04811761503
"12410",-1686.04811761503
"12411",-1686.04811761503
"12412",-1686.04811761503
"12413",-1686.04811761503
"12414",-1685.97190440945
"12415",-1685.97190440945
"12416",-1685.97190440945
"12417",-1685.97190440945
"12418",-1685.97190440945
"12419",-1685.90735408658
"12420",-1685.90735408658
"12421",-1685.90735408658
"12422",-1686.03125407474
"12423",-1686.03125407474
"12424",-1686.0922375639
"12425",-1686.20878187018
"12426",-1686.18000866308
"12427",-1686.18000866308
"12428",-1686.18000866308
"12429",-1686.63953875854
"12430",-1686.38358586691
"12431",-1685.77027797691
"12432",-1685.77027797691
"12433",-1686.18000866308
"12434",-1686.18000866308
"12435",-1685.99490815488
"12436",-1685.99490815488
"12437",-1686.35103753876
"12438",-1686.35103753876
"12439",-1686.35103753876
"12440",-1686.35103753876
"12441",-1686.35103753876
"12442",-1686.35103753876
"12443",-1686.03102250097
"12444",-1686.3323222167
"12445",-1686.3323222167
"12446",-1686.32315867835
"12447",-1686.32315867835
"12448",-1687.0733678
"12449",-1687.0733678
"12450",-1686.02560397449
"12451",-1686.02560397449
"12452",-1686.02560397449
"12453",-1686.02560397449
"12454",-1686.02560397449
"12455",-1686.02560397449
"12456",-1686.02560397449
"12457",-1686.02560397449
"12458",-1686.02560397449
"12459",-1686.02560397449
"12460",-1686.02560397449
"12461",-1686.06810649638
"12462",-1686.06810649638
"12463",-1686.06810649638
"12464",-1686.06810649638
"12465",-1687.58869927459
"12466",-1687.58869927459
"12467",-1687.58869927459
"12468",-1687.58869927459
"12469",-1686.19053025185
"12470",-1686.75428449325
"12471",-1686.07482479792
"12472",-1687.00649229885
"12473",-1686.97680776971
"12474",-1687.15849075166
"12475",-1687.15849075166
"12476",-1687.15849075166
"12477",-1685.96315874361
"12478",-1685.80503586703
"12479",-1685.80503586703
"12480",-1685.80503586703
"12481",-1686.09791585999
"12482",-1686.09791585999
"12483",-1686.06810649638
"12484",-1686.06810649638
"12485",-1687.13017260859
"12486",-1687.13017260859
"12487",-1687.28069296729
"12488",-1687.28069296729
"12489",-1686.85226758311
"12490",-1686.01648342702
"12491",-1686.01648342702
"12492",-1686.01648342702
"12493",-1686.6746566611
"12494",-1686.6746566611
"12495",-1686.6746566611
"12496",-1686.6746566611
"12497",-1686.33483219568
"12498",-1686.33483219568
"12499",-1686.33483219568
"12500",-1686.33483219568
"12501",-1686.33483219568
"12502",-1686.33483219568
"12503",-1686.33483219568
"12504",-1686.33483219568
"12505",-1686.30171706579
"12506",-1686.30171706579
"12507",-1686.20943126453
"12508",-1686.20943126453
"12509",-1686.20943126453
"12510",-1686.20943126453
"12511",-1686.20943126453
"12512",-1686.20943126453
"12513",-1686.88470062867
"12514",-1686.35103753876
"12515",-1686.35103753876
"12516",-1686.35103753876
"12517",-1686.35103753876
"12518",-1686.35103753876
"12519",-1686.35103753876
"12520",-1686.35103753876
"12521",-1686.35103753876
"12522",-1686.35103753876
"12523",-1686.35103753876
"12524",-1686.35103753876
"12525",-1686.35103753876
"12526",-1686.48810491973
"12527",-1686.48810491973
"12528",-1686.48810491973
"12529",-1686.48810491973
"12530",-1686.48810491973
"12531",-1686.03125407474
"12532",-1686.08485973026
"12533",-1686.08485973026
"12534",-1686.08485973026
"12535",-1686.08485973026
"12536",-1686.15120670394
"12537",-1686.02314211088
"12538",-1686.02314211088
"12539",-1686.02314211088
"12540",-1686.02314211088
"12541",-1686.02314211088
"12542",-1686.0762225984
"12543",-1686.0762225984
"12544",-1686.0762225984
"12545",-1686.0762225984
"12546",-1686.48073463563
"12547",-1686.48073463563
"12548",-1686.48073463563
"12549",-1686.48073463563
"12550",-1686.48073463563
"12551",-1686.48073463563
"12552",-1686.48073463563
"12553",-1686.06975779991
"12554",-1686.06975779991
"12555",-1686.06975779991
"12556",-1686.06975779991
"12557",-1686.06975779991
"12558",-1686.06975779991
"12559",-1686.06975779991
"12560",-1686.06975779991
"12561",-1686.06975779991
"12562",-1687.54489098547
"12563",-1687.54489098547
"12564",-1687.54489098547
"12565",-1687.54489098547
"12566",-1687.54489098547
"12567",-1687.54489098547
"12568",-1687.54489098547
"12569",-1687.54489098547
"12570",-1687.54489098547
"12571",-1687.54489098547
"12572",-1686.99317426368
"12573",-1686.99317426368
"12574",-1686.99317426368
"12575",-1686.99317426368
"12576",-1686.32315867835
"12577",-1686.32315867835
"12578",-1686.32315867835
"12579",-1686.21951032983
"12580",-1687.00250085886
"12581",-1686.33483219568
"12582",-1686.33483219568
"12583",-1686.33483219568
"12584",-1686.33483219568
"12585",-1686.33483219568
"12586",-1686.33483219568
"12587",-1686.33483219568
"12588",-1686.33483219568
"12589",-1686.33483219568
"12590",-1686.33483219568
"12591",-1686.33483219568
"12592",-1686.33483219568
"12593",-1686.18000866308
"12594",-1685.93606861784
"12595",-1685.85702352453
"12596",-1685.85702352453
"12597",-1685.85702352453
"12598",-1685.85702352453
"12599",-1685.85702352453
"12600",-1685.85702352453
"12601",-1686.02560397449
"12602",-1685.98945981586
"12603",-1685.98945981586
"12604",-1685.98945981586
"12605",-1685.98945981586
"12606",-1685.98945981586
"12607",-1685.98945981586
"12608",-1685.98945981586
"12609",-1685.98945981586
"12610",-1685.96928791366
"12611",-1687.22428014917
"12612",-1685.99585867078
"12613",-1685.99585867078
"12614",-1685.99585867078
"12615",-1685.99585867078
"12616",-1685.99585867078
"12617",-1685.99585867078
"12618",-1685.99585867078
"12619",-1685.99585867078
"12620",-1685.99585867078
"12621",-1686.15109182181
"12622",-1686.15109182181
"12623",-1686.34043648695
"12624",-1686.08485973026
"12625",-1686.08485973026
"12626",-1686.08485973026
"12627",-1686.08485973026
"12628",-1686.08485973026
"12629",-1686.08485973026
"12630",-1686.67320332919
"12631",-1686.67320332919
"12632",-1686.67320332919
"12633",-1686.88610710593
"12634",-1686.88610710593
"12635",-1686.88610710593
"12636",-1686.88477328377
"12637",-1686.06668785678
"12638",-1686.06668785678
"12639",-1686.06668785678
"12640",-1686.06668785678
"12641",-1686.06668785678
"12642",-1686.06668785678
"12643",-1686.26383495443
"12644",-1686.26383495443
"12645",-1686.26383495443
"12646",-1686.26383495443
"12647",-1686.08485973026
"12648",-1686.2026170734
"12649",-1686.46818493354
"12650",-1686.46818493354
"12651",-1686.46818493354
"12652",-1686.46818493354
"12653",-1686.46818493354
"12654",-1686.46818493354
"12655",-1686.0117531847
"12656",-1686.0117531847
"12657",-1686.0117531847
"12658",-1686.0117531847
"12659",-1686.0117531847
"12660",-1686.0117531847
"12661",-1686.0117531847
"12662",-1686.0117531847
"12663",-1686.08076990145
"12664",-1686.04836160327
"12665",-1686.04836160327
"12666",-1686.04836160327
"12667",-1686.04836160327
"12668",-1686.04836160327
"12669",-1686.04836160327
"12670",-1685.99088089534
"12671",-1685.99088089534
"12672",-1685.99088089534
"12673",-1685.99088089534
"12674",-1685.99088089534
"12675",-1685.99088089534
"12676",-1685.99088089534
"12677",-1686.16991464702
"12678",-1686.16991464702
"12679",-1686.16991464702
"12680",-1686.16991464702
"12681",-1686.16991464702
"12682",-1685.92117698459
"12683",-1685.92117698459
"12684",-1685.92117698459
"12685",-1687.54489098547
"12686",-1687.54489098547
"12687",-1687.22537909743
"12688",-1688.41137359387
"12689",-1688.41137359387
"12690",-1686.07482479792
"12691",-1686.07482479792
"12692",-1686.07482479792
"12693",-1686.07482479792
"12694",-1685.94198212898
"12695",-1685.94198212898
"12696",-1685.94198212898
"12697",-1685.97386409483
"12698",-1685.97386409483
"12699",-1685.97386409483
"12700",-1685.92117698459
"12701",-1685.90490388842
"12702",-1685.90490388842
"12703",-1686.35135763056
"12704",-1686.35135763056
"12705",-1686.35135763056
"12706",-1686.35135763056
"12707",-1686.35135763056
"12708",-1686.35135763056
"12709",-1686.21187337919
"12710",-1686.21187337919
"12711",-1686.48894657534
"12712",-1686.48894657534
"12713",-1685.97601354967
"12714",-1685.97601354967
"12715",-1685.97601354967
"12716",-1685.9444697708
"12717",-1685.9444697708
"12718",-1685.9444697708
"12719",-1685.9444697708
"12720",-1685.9444697708
"12721",-1685.9444697708
"12722",-1685.9444697708
"12723",-1685.9444697708
"12724",-1685.9444697708
"12725",-1685.9444697708
"12726",-1685.9444697708
"12727",-1685.9444697708
"12728",-1685.9444697708
"12729",-1685.9444697708
"12730",-1686.02560397449
"12731",-1686.02560397449
"12732",-1686.02560397449
"12733",-1686.02560397449
"12734",-1686.02560397449
"12735",-1686.02560397449
"12736",-1686.02560397449
"12737",-1686.02560397449
"12738",-1685.8476654927
"12739",-1685.8476654927
"12740",-1685.8476654927
"12741",-1685.8476654927
"12742",-1685.8476654927
"12743",-1685.8476654927
"12744",-1685.8476654927
"12745",-1686.11568510837
"12746",-1686.11568510837
"12747",-1686.0950560434
"12748",-1686.44722864251
"12749",-1686.44722864251
"12750",-1686.6504710559
"12751",-1686.6504710559
"12752",-1686.6504710559
"12753",-1686.6504710559
"12754",-1688.88622053698
"12755",-1688.88622053698
"12756",-1686.46759555732
"12757",-1686.46759555732
"12758",-1685.99626525605
"12759",-1685.99626525605
"12760",-1685.99626525605
"12761",-1685.99626525605
"12762",-1685.99626525605
"12763",-1685.99626525605
"12764",-1685.99626525605
"12765",-1685.99626525605
"12766",-1685.99626525605
"12767",-1685.99626525605
"12768",-1685.99626525605
"12769",-1686.01648342702
"12770",-1686.01648342702
"12771",-1686.01648342702
"12772",-1686.01648342702
"12773",-1686.01648342702
"12774",-1686.15120670394
"12775",-1686.15120670394
"12776",-1686.15120670394
"12777",-1686.15120670394
"12778",-1686.15120670394
"12779",-1686.15949198102
"12780",-1686.01854598793
"12781",-1686.01854598793
"12782",-1686.01854598793
"12783",-1686.01854598793
"12784",-1686.01854598793
"12785",-1686.01854598793
"12786",-1686.01854598793
"12787",-1686.01854598793
"12788",-1686.02852880023
"12789",-1686.02852880023
"12790",-1685.97278625267
"12791",-1685.97278625267
"12792",-1685.97278625267
"12793",-1685.97278625267
"12794",-1685.97278625267
"12795",-1685.97278625267
"12796",-1685.97278625267
"12797",-1685.97278625267
"12798",-1686.23554035734
"12799",-1686.23554035734
"12800",-1686.21005623782
"12801",-1686.06300133535
"12802",-1686.24562746905
"12803",-1685.96315874361
"12804",-1685.96315874361
"12805",-1686.44722864251
"12806",-1686.44722864251
"12807",-1686.44722864251
"12808",-1686.94920156802
"12809",-1685.85702352453
"12810",-1685.85702352453
"12811",-1685.85702352453
"12812",-1685.85702352453
"12813",-1685.85702352453
"12814",-1686.17994874135
"12815",-1686.17994874135
"12816",-1686.17994874135
"12817",-1686.17994874135
"12818",-1686.17994874135
"12819",-1686.17994874135
"12820",-1686.95385189492
"12821",-1686.95385189492
"12822",-1687.32489151894
"12823",-1686.33307116419
"12824",-1686.33307116419
"12825",-1686.33307116419
"12826",-1686.33307116419
"12827",-1686.48989947179
"12828",-1686.48989947179
"12829",-1686.48989947179
"12830",-1685.85732804263
"12831",-1685.85732804263
"12832",-1685.85732804263
"12833",-1685.85732804263
"12834",-1687.32923585195
"12835",-1687.32923585195
"12836",-1687.32923585195
"12837",-1687.3876432035
"12838",-1687.3876432035
"12839",-1687.3876432035
"12840",-1687.3876432035
"12841",-1686.84508857393
"12842",-1686.84508857393
"12843",-1685.80503586703
"12844",-1685.80503586703
"12845",-1685.80503586703
"12846",-1685.92384485882
"12847",-1685.92384485882
"12848",-1685.92384485882
"12849",-1685.92384485882
"12850",-1686.53986837503
"12851",-1686.53986837503
"12852",-1686.53986837503
"12853",-1686.53986837503
"12854",-1686.47011821776
"12855",-1686.47011821776
"12856",-1686.47011821776
"12857",-1686.47011821776
"12858",-1686.47011821776
"12859",-1686.47011821776
"12860",-1686.47011821776
"12861",-1686.84131894817
"12862",-1686.84131894817
"12863",-1686.84131894817
